,id,name,main_headline,trim_link,web_url,posted_at,pub_date,description,snippet
262,5281959998_10150549338499999,Saffron Honey Marshmallows Recipe,Saffron Honey Marshmallows,https://cooking.nytimes.com/recipes/1013566-saffron-honey-marshmallows,https://cooking.nytimes.com/recipes/1013566-saffron-honey-marshmallows,2015-03-15 18:55:05,2011-04-20T00:00:00+0000,"Of all the D.I.Y projects I’ve contemplated, nothing could be more apropos than making my own Easter chicks The recipe for homemade marshmallows has a complex flavor from substituting good, fragrant honey for bland corn syrup",
263,5281959998_10150550676434999,‘Top Gear’ Hits Rock Bottom,‘Top Gear’ Hits Rock Bottom,https://www.nytimes.com/2015/03/18/opinion/kenan-malik-jeremy-clarkson-top-gear-hits-rock-bottom.html,https://www.nytimes.com/2015/03/18/opinion/kenan-malik-jeremy-clarkson-top-gear-hits-rock-bottom.html,2015-03-18 05:55:06,2015-03-17T11:00:05+0000,Our public culture is sadly diminished if the boorish BBC TV presenter Jeremy Clarkson is seen as a champion of free speech.,Our public culture is sadly diminished if the boorish BBC TV presenter Jeremy Clarkson is seen as a champion of free speech.
264,5281959998_10150550827094999,Bill Gates: The Ebola Crisis Was Terrible. But Next Time Could Be Much Worse.,How to Fight the Next Epidemic,https://www.nytimes.com/2015/03/18/opinion/bill-gates-the-ebola-crisis-was-terrible-but-next-time-could-be-much-worse.html,https://www.nytimes.com/2015/03/18/opinion/bill-gates-the-ebola-crisis-was-terrible-but-next-time-could-be-much-worse.html,2015-03-18 14:25:07,2015-03-18T11:20:25+0000,We need a global warning and response system for infectious disease outbreaks.,We need a global warning and response system for infectious disease outbreaks.
265,5281959998_10150551491604999,Cacio e Pepe Recipe,Cacio e Pepe,https://cooking.nytimes.com/recipes/1017304-cacio-e-pepe,https://cooking.nytimes.com/recipes/1017304-cacio-e-pepe,2015-03-19 19:55:00,2015-03-22T00:00:00+0000,"It is among the most basic, simplest pastas there is, and suddenly trendy to boot Why Because when made right, it is incredible.",
266,5281959998_10150553498719999,In Denial Over Racism in Brazil,In Denial Over Racism in Brazil,https://www.nytimes.com/2015/03/24/opinion/vanessa-barbara-in-denial-over-racism-in-brazil.html,https://www.nytimes.com/2015/03/24/opinion/vanessa-barbara-in-denial-over-racism-in-brazil.html,2015-03-23 22:25:00,2015-03-23T10:27:21+0000,"We have the largest black population outside Africa, and yet Afro-Brazilians remain marginalized.","We have the largest black population outside Africa, and yet Afro-Brazilians remain marginalized."
267,5281959998_10150555223514999,Twitter’s Broken Windows,Twitter’s Broken Windows,https://www.nytimes.com/2015/03/26/opinion/jochen-bittner-twitters-broken-windows.html,https://www.nytimes.com/2015/03/26/opinion/jochen-bittner-twitters-broken-windows.html,2015-03-26 05:55:09,2015-03-25T14:39:28+0000,Users who spew verbal violence create a culture of online abuse that then strays into the offline world.,Users who spew verbal violence create a culture of online abuse that then strays into the offline world.
268,5281959998_10150556252579999,Simple Yeasted Waffles Recipe,Simple Yeasted Waffles,https://cooking.nytimes.com/recipes/1016179-simple-yeasted-waffles,https://cooking.nytimes.com/recipes/1016179-simple-yeasted-waffles,2015-03-28 12:25:01,2014-04-02T00:00:00+0000,"Yeast-risen waffles have a lovely, complex tang that works beautifully with whatever sweet topping you apply – honey, maple syrup, fruit jam You can make the batter the night before and let it rise in the refrigerator until breakfast time Or, it will rise at room temperature in a couple or hours, wh…",
269,5281959998_10150560598344999,Saffron Honey Marshmallows Recipe,Saffron Honey Marshmallows,https://cooking.nytimes.com/recipes/1013566-saffron-honey-marshmallows,https://cooking.nytimes.com/recipes/1013566-saffron-honey-marshmallows,2015-04-04 16:55:00,2011-04-20T00:00:00+0000,"Of all the D.I.Y projects I’ve contemplated, nothing could be more apropos than making my own Easter chicks The recipe for homemade marshmallows has a complex flavor from substituting good, fragrant honey for bland corn syrup",
270,5281959998_10150564139289999,Asparagus Alla Fontina Recipe,Asparagus Alla Fontina,https://cooking.nytimes.com/recipes/1013137-asparagus-alla-fontina,https://cooking.nytimes.com/recipes/1013137-asparagus-alla-fontina,2015-04-10 21:25:00,2010-05-09T00:00:00+0000,This recipe is by Amanda Hesser and takes 1 hour. Tell us what you think of it at The New York Times - Dining - Food.,
271,5281959998_10150564363214999,Creamy Macaroni and Cheese Recipe,Creamy Macaroni and Cheese,https://cooking.nytimes.com/recipes/1015825-creamy-macaroni-and-cheese,https://cooking.nytimes.com/recipes/1015825-creamy-macaroni-and-cheese,2015-04-10 22:55:01,2006-01-04T00:00:00+0000,"My fantasy of what this dish should be: nothing more than tender elbows of pasta suspended in pure molten cheddar, with a chewy, golden-brown crust of cheese on top.",
272,5281959998_10150564140509999,Oatmeal Sandwich Cookies Recipe,Oatmeal Sandwich Cookies,https://cooking.nytimes.com/recipes/1015962-oatmeal-sandwich-cookies,https://cooking.nytimes.com/recipes/1015962-oatmeal-sandwich-cookies,2015-04-11 13:55:01,2014-01-22T00:00:00+0000,"Forget all the bad, soggy oatmeal cookies you’ve ever had in your life Picture instead a moist-centered, butterscotch-imbued, crisp-edged cookie flecked with nubby oats Add to this the fragrant nuttiness of toasted coconut",
273,5281959998_10150564140879999,Grilled Cheese Sandwich Recipe,Grilled Cheese Sandwich,https://cooking.nytimes.com/recipes/1017326-grilled-cheese-sandwich,https://cooking.nytimes.com/recipes/1017326-grilled-cheese-sandwich,2015-04-12 16:25:01,2015-03-30T00:00:00+0000,"The trick to great grilled cheese sandwiches isn't in the ingredients, but on the stove Achieving a golden, crusty outside and oozy inside takes a little patience: if the heat is too high, the outside will scorch before the cheese melts Cooking the slices separately at first gives the cheese a good…",
274,5281959998_10150565920194999,Yemen’s President: The Houthis Must Be Stopped,Yemen’s President: The Houthis Must Be Stopped,https://www.nytimes.com/2015/04/13/opinion/the-west-must-help-save-yemen.html,https://www.nytimes.com/2015/04/13/opinion/the-west-must-help-save-yemen.html,2015-04-13 18:40:25,2015-04-12T21:41:07+0000,My country is besieged by pro-Iranian militias. It is in no nation's interest to let them win.,My country is besieged by pro-Iranian militias. It is in no nation's interest to let them win.
275,5281959998_10150565973804999,Italian-Style Tuna Sandwich Recipe,Italian-Style Tuna Sandwich,https://cooking.nytimes.com/recipes/1017347-italian-style-tuna-sandwich,https://cooking.nytimes.com/recipes/1017347-italian-style-tuna-sandwich,2015-04-13 21:25:00,2015-04-15T00:00:00+0000,"Though an American cook (or even a French one) usually adds mayonnaise to the bowl when dressing canned tuna for a sandwich, Italian cooks invariably anoint theirs with olive oil instead Capers, olives and anchovy often join the festivities; here they are combined with garlic and parsley to make a z…",
276,5281959998_10150565938624999,Ciabatta Egg Sandwich With Tomato Jam Recipe,Ciabatta Egg Sandwich With Tomato Jam,https://cooking.nytimes.com/recipes/1016671-ciabatta-egg-sandwich-with-tomato-jam,https://cooking.nytimes.com/recipes/1016671-ciabatta-egg-sandwich-with-tomato-jam,2015-04-14 11:25:00,2015-04-15T00:00:00+0000,"This corner deli’s bacon-egg-and-cheese-on-a-roll makes a trifecta of promises, but Robert Newton’s version of the sandwich, encased in bread that’s both crusty and springy, actually fulfills them Yes, “tomato jam” sounds weird, and having to make your own ketchup before your first cup of coffee, ev…",
277,5281959998_10150567305649999,Timeline Photos,South Korea Enters the Race to Build Skyscrapers,https://www.nytimes.com/2015/04/16/arts/international/south-korea-enters-the-race-to-build-skyscrapers.html,https://www.nytimes.com/2015/04/16/arts/international/south-korea-enters-the-race-to-build-skyscrapers.html,2015-04-15 23:55:00,2015-04-15T18:31:30+0000,,"When it comes to the skyscrapers of East Asia, no country can match the vertiginous zeal of China. But now, South Korea is aiming high with the 556-meter Lotte World Tower."
278,5281959998_10150568519709999,Peanut Butter and Pickle Sandwich Recipe,Peanut Butter and Pickle Sandwich,https://cooking.nytimes.com/recipes/12887-peanut-butter-and-pickle-sandwich,https://cooking.nytimes.com/recipes/12887-peanut-butter-and-pickle-sandwich,2015-04-18 04:55:00,2012-10-24T00:00:00+0000,"This sandwich does not necessarily need a recipe, given its simplicity But it’s an unlikely pairing, is peanut butter and pickle, and sometimes that is what a recipe is for -- to prod you in a direction that you never considered Dwight Garner, a book critic for The Times, makes a strong case for thi…",
279,5281959998_10150568846429999,Mediterranean Smashed Chickpeas Recipe,Mediterranean Smashed Chickpeas,https://cooking.nytimes.com/recipes/1016072-mediterranean-smashed-chickpeas,https://cooking.nytimes.com/recipes/1016072-mediterranean-smashed-chickpeas,2015-04-18 16:25:00,2014-02-26T00:00:00+0000,"You smash half the chickpeas in this recipe to make a spread, sort of a warm rustic hummus enhanced with garlic cumin and hot pepper, along with a liberal drizzle of olive oil You can use either freshly cooked dried beans or canned chickpeas (also known as garbanzo beans), though freshly cooked is a…",
280,5281959998_10150568520614999,Maine Coast Lobster Rolls Recipe,Maine Coast Lobster Rolls,https://cooking.nytimes.com/recipes/8995-maine-coast-lobster-rolls,https://cooking.nytimes.com/recipes/8995-maine-coast-lobster-rolls,2015-04-18 17:25:00,2001-11-04T00:00:00+0000,"Here is the simplest of recipes, brought to The Times in 2001 by Jason Epstein in the low, dispiriting weeks that followed the attacks on the World Trade Center and the Pentagon He was inspired, he wrote, by the food writer M.F.K Fisher’s account of a disastrous love affair, and quoted her in his ar…",
281,5281959998_10150568522909999,Croque-Madame Recipe,Croque-Madame,https://cooking.nytimes.com/recipes/1017346-croque-madame,https://cooking.nytimes.com/recipes/1017346-croque-madame,2015-04-19 12:55:03,2015-04-09T00:00:00+0000,"This is a variation of Amanda Hesser’s croque-monsieur, a ham and Gruyere sandwich topped with béchamel Here, we invite you to pop a fried egg on top Voila",
282,5281959998_10150570338774999,The New York Times Food,Fruit-Filled Scuffins,https://cooking.nytimes.com/recipes/1016201-fruit-filled-scuffins,https://cooking.nytimes.com/recipes/1016201-fruit-filled-scuffins,2015-04-21 15:45:00,2014-04-02T00:00:00+0000,"Julia Moskin here. I'll be posting on our Facebook account all week. Summer fruit is coming, but it's not here yet, so over the weekend I used up some of my vast jam collection on scuffins. Any fruits in season where you are? Early strawberries? Mangoes? I used nectarine conserve and rose-apricot jam.",
283,5281959998_10150570621874999,Spinach and Onion Tart Recipe,Spinach and Onion Tart,https://cooking.nytimes.com/recipes/12379-spinach-and-onion-tart,https://cooking.nytimes.com/recipes/12379-spinach-and-onion-tart,2015-04-21 21:55:10,2012-04-10T00:00:00+0000,"This is a classic combination for a quiche, but it’s lighter, with a whole-wheat and olive oil crust If you don't have the time to make the crust, store bought will work just fine.",
284,5281959998_10150571086034999,Lamb Meatballs With Spiced Tomato Sauce Recipe,Lamb Meatballs With Spiced Tomato Sauce,https://cooking.nytimes.com/recipes/1016255-lamb-meatballs-with-spiced-tomato-sauce,https://cooking.nytimes.com/recipes/1016255-lamb-meatballs-with-spiced-tomato-sauce,2015-04-22 20:25:21,2014-04-14T00:00:00+0000,"Here is a recipe from the Los Angeles chef Suzanne Goin that plays to children as well as to the most sophisticated of palates It is for crisp lamb meatballs cooked through in a fragrant, vaguely North African sauce of tomato sauce zipped up with orange juice and warm spices, then topped with feta and mint Ms",
285,5281959998_10150572444659999,"Midnight Pasta With Garlic, Anchovy, Capers and Red Pepper Recipe","Midnight Pasta With Garlic, Anchovy, Capers and Red Pepper",https://cooking.nytimes.com/recipes/12168-midnight-pasta-with-garlic-anchovy-capers-and-red-pepper,https://cooking.nytimes.com/recipes/12168-midnight-pasta-with-garlic-anchovy-capers-and-red-pepper,2015-04-25 03:55:01,2011-12-02T00:00:00+0000,"There’s something about pasta, cooked properly, that trumps all the other possibilities And the smell of pasta boiling is a heady cheap thrill With a few basic staple pantry items, a true feast can be ready in minutes",
